play_id,game_id,date_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,stad,temp,humd,wspd,wdir,cond,surf
3451,2013122909,2013-12-29NYG,NYG,WAS,WAS,away,NYG,NYG,47.0,2013-12-29,724.0,724.0,724.0,Half2,0,30,0,4,4.0,0.0,12:04,NYG 47,2,24,(12:04) (Shotgun) K.Cousins pass incomplete short left to Al.Robinson.,pass,0.0,1,0,1.0,0,short,left,6.0,,,,3,3,0.0,,,3.0,3.0,17,6,6.0,17.0,-11.0,6.0,17.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MetLife Stadium,40.0,100.0,2.0,E,Rain,UBU Speed Series S5M
3977,2013122909,2013-12-29NYG,NYG,WAS,WAS,away,NYG,NYG,41.0,2013-12-29,222.0,222.0,222.0,Half2,0,32,0,4,4.0,0.0,03:42,NYG 41,1,33,"(3:42) (Shotgun) R.Helu left guard to NYG 41 for no gain (J.Tuck, J.Williams).",run,0.0,1,0,0.0,0,,,,,left,guard,2,3,0.0,,,3.0,2.0,20,6,6.0,20.0,-14.0,6.0,20.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MetLife Stadium,40.0,100.0,2.0,E,Rain,UBU Speed Series S5M
4235,2013122909,2013-12-29NYG,NYG,WAS,WAS,away,NYG,WAS,86.0,2013-12-29,129.0,129.0,129.0,Half2,0,34,0,4,4.0,0.0,02:09,WAS 14,1,11,"(2:09) D.Young left tackle to WAS 16 for 2 yards (M.Herzlich, J.Beason).",run,2.0,0,0,0.0,0,,,,,left,tackle,2,0,0.0,,,0.0,2.0,20,6,6.0,20.0,-14.0,6.0,20.0,-14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MetLife Stadium,40.0,100.0,2.0,E,Rain,UBU Speed Series S5M
3775,2013122902,2013-12-29CIN,CIN,BAL,BAL,away,CIN,MID,50.0,2013-12-29,477.0,477.0,477.0,Half2,0,24,0,4,4.0,0.0,07:57,MID 50,10,30,(7:57) (Shotgun) J.Flacco pass deep middle intended for J.Jones INTERCEPTED by D.Kirkpatrick [C.Dunlap] at CIN 16. D.Kirkpatrick to CIN 16 for no gain (J.Jones).,pass,0.0,1,0,1.0,0,deep,middle,34.0,,,,2,2,0.0,,,2.0,2.0,27,17,17.0,27.0,-10.0,17.0,27.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,43.0,93.0,3.0,S,Cloudy,UBU Speed Series S5M
4357,2013122902,2013-12-29CIN,CIN,BAL,BAL,away,CIN,CIN,7.0,2013-12-29,28.0,28.0,28.0,Half2,0,27,0,4,4.0,1.0,00:28,CIN 7,7,71,"(:28) (Shotgun) J.Flacco pass short right to M.Brown to CIN 5 for 2 yards (C.Crocker, D.Kirkpatrick).",pass,2.0,1,0,1.0,0,short,right,2.0,0.0,,,2,0,0.0,,,0.0,2.0,33,17,17.0,33.0,-16.0,17.0,33.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,43.0,93.0,3.0,S,Cloudy,UBU Speed Series S5M
631,2013122904,2013-12-29IND,IND,JAC,IND,home,JAC,JAC,2.0,2013-12-29,454.0,1354.0,3154.0,Half1,0,4,1,1,4.0,1.0,07:34,JAC 2,2,54,"(7:34) (Run formation) T.Richardson left tackle for 2 yards, TOUCHDOWN. IND - Nixon (71) and Matthews (91) report as eligible.",run,2.0,0,0,0.0,0,,,,,left,tackle,2,3,0.0,,IND,2.0,3.0,13,0,7.0,0.0,7.0,13.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
2883,2013122904,2013-12-29IND,IND,JAC,JAC,away,IND,IND,37.0,2013-12-29,305.0,1205.0,1205.0,Half2,0,16,0,3,4.0,0.0,05:05,IND 37,1,43,(5:05) (Shotgun) C.Henne pass incomplete short left to A.Sanders.,pass,0.0,1,0,1.0,0,short,left,2.0,,,,3,2,0.0,,,2.0,3.0,27,3,3.0,27.0,-24.0,3.0,27.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
3196,2013122904,2013-12-29IND,IND,JAC,JAC,away,IND,JAC,62.0,2013-12-29,831.0,831.0,831.0,Half2,0,18,0,4,4.0,0.0,13:51,JAC 38,1,30,(13:51) (Run formation) M.Jones-Drew up the middle to JAC 41 for 3 yards (E.Walden; R.Mathews).,run,3.0,0,0,0.0,0,,,,,middle,,3,2,0.0,,,2.0,3.0,27,3,3.0,27.0,-24.0,3.0,27.0,-24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
3650,2013122904,2013-12-29IND,IND,JAC,JAC,away,IND,IND,40.0,2013-12-29,331.0,331.0,331.0,Half2,0,20,0,4,4.0,0.0,05:31,IND 40,6,52,(5:31) (Shotgun) C.Henne pass short right to M.Jones-Drew to IND 31 for 9 yards (J.McNary).,pass,9.0,1,0,1.0,0,short,right,5.0,4.0,,,3,2,0.0,,,2.0,3.0,30,3,3.0,30.0,-27.0,3.0,30.0,-27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
3746,2013122904,2013-12-29IND,IND,JAC,JAC,away,IND,IND,27.0,2013-12-29,186.0,186.0,186.0,Half2,0,20,0,4,4.0,0.0,03:06,IND 27,6,56,(3:06) (Shotgun) C.Henne pass incomplete deep left to D.Noble [A.Studebaker].,pass,0.0,1,0,1.0,0,deep,left,27.0,,,,3,2,0.0,,,2.0,3.0,30,3,3.0,30.0,-27.0,3.0,30.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
3987,2013122904,2013-12-29IND,IND,JAC,JAC,away,IND,JAC,82.0,2013-12-29,87.0,87.0,87.0,Half2,0,22,0,4,4.0,0.0,01:27,JAC 18,1,18,(1:27) (Shotgun) C.Henne pass short left to A.Sanders to JAC 27 for 9 yards (L.Landry).,pass,9.0,1,0,1.0,0,short,left,8.0,1.0,,,3,1,0.0,,,1.0,3.0,30,3,3.0,30.0,-27.0,3.0,30.0,-27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,AstroTurf
2427,2013122905,2013-12-29MIA,MIA,NYJ,MIA,home,NYJ,MIA,52.0,2013-12-29,705.0,1605.0,1605.0,Half2,0,13,0,3,4.0,0.0,11:45,MIA 48,1,9,(11:45) C.Clay right tackle to MIA 48 for no gain (D.Harris).,run,0.0,0,0,0.0,0,,,,,right,tackle,3,3,0.0,,,3.0,3.0,7,14,7.0,14.0,-7.0,7.0,14.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sun Life Stadium,79.0,84.0,12.0,SSE,Cloudy,Grass
3074,2013122900,2013-12-29ATL,ATL,CAR,ATL,home,CAR,CAR,24.0,2013-12-29,558.0,558.0,558.0,Half2,0,18,0,4,4.0,0.0,09:18,CAR 24,1,71,(9:18) S.Jackson left end to CAR 19 for 5 yards (M.White).,run,5.0,0,0,0.0,0,,,,,left,end,3,3,0.0,,,3.0,3.0,17,20,17.0,20.0,-3.0,17.0,20.0,-3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Georgia Dome,,,,,Dome,AstroTurf
236,2013122908,2013-12-29NO,NO,TB,NO,home,TB,TB,46.0,2013-12-29,659.0,1559.0,3359.0,Half1,0,1,0,1,4.0,0.0,10:59,TB 46,1,36,(10:59) J.Collins left guard to TB 44 for 2 yards (K.Tandy).,run,2.0,0,0,0.0,0,,,,,left,guard,2,3,0.0,,,2.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,56.0,,,,Dome,UBU Speed Series S5M
2196,2013122908,2013-12-29NO,NO,TB,TB,away,NO,NO,25.0,2013-12-29,26.0,26.0,1826.0,Half1,0,10,0,2,4.0,0.0,00:26,NO 25,10,54,"(:26) (Field Goal formation) M.Koenen pass incomplete short right. Tampa Bay lined up in Field Goal formation, and Koenen threw an underhand incomplete pass.",pass,0.0,0,0,1.0,0,short,right,0.0,,,,0,1,0.0,,,1.0,0.0,28,14,14.0,28.0,-14.0,14.0,28.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,56.0,,,,Dome,UBU Speed Series S5M
2493,2013122908,2013-12-29NO,NO,TB,TB,away,NO,TB,55.0,2013-12-29,627.0,1527.0,1527.0,Half2,0,12,0,3,4.0,0.0,10:27,TB 45,4,31,"(10:27) (Shotgun) M.Glennon pass short left to V.Jackson to NO 49 for 6 yards (D.Hawthorne; K.Lewis). Pass 6, YAC 0",pass,6.0,1,0,1.0,0,short,left,6.0,0.0,,,3,2,0.0,,,2.0,3.0,28,14,14.0,28.0,-14.0,14.0,28.0,-14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,56.0,,,,Dome,UBU Speed Series S5M
3579,2013122908,2013-12-29NO,NO,TB,TB,away,NO,TB,53.0,2013-12-29,603.0,603.0,603.0,Half2,0,18,0,4,4.0,0.0,10:03,TB 47,8,2,(10:03) (Shotgun) M.Glennon pass incomplete short middle to T.Wright (C.Lofton).,pass,0.0,1,0,1.0,0,short,middle,10.0,,,,1,2,0.0,,,2.0,1.0,42,17,17.0,42.0,-25.0,17.0,42.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,56.0,,,,Dome,UBU Speed Series S5M
1436,2013122907,2013-12-29NE,NE,BUF,BUF,away,NE,NE,44.0,2013-12-29,513.0,513.0,2313.0,Half1,0,6,0,2,4.0,0.0,08:33,NE 44,1,35,(8:33) (No Huddle) T.Lewis up the middle to NE 45 for -1 yards (R.Ninkovich).,run,-1.0,0,1,0.0,0,,,,,middle,,3,3,0.0,,,3.0,3.0,13,3,3.0,13.0,-10.0,3.0,13.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,,,,,Rain,FieldTurf
3634,2013122907,2013-12-29NE,NE,BUF,BUF,away,NE,MID,50.0,2013-12-29,344.0,344.0,344.0,Half2,0,18,0,4,4.0,0.0,05:44,MID 50,2,30,"(5:44) (No Huddle, Shotgun) T.Lewis pass incomplete short left to T.Graham.",pass,0.0,1,1,1.0,0,short,left,9.0,,,,2,3,0.0,,,3.0,2.0,27,17,17.0,27.0,-10.0,17.0,27.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,,,,,Rain,FieldTurf
4164,2013122907,2013-12-29NE,NE,BUF,BUF,away,NE,BUF,72.0,2013-12-29,114.0,114.0,114.0,Half2,0,22,0,4,4.0,0.0,01:54,BUF 28,2,8,"(1:54) (No Huddle, Shotgun) T.Lewis pass incomplete short middle to F.Jackson.",pass,0.0,1,1,1.0,0,short,middle,2.0,,,,2,0,0.0,,,0.0,2.0,34,20,20.0,34.0,-14.0,20.0,34.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,,,,,Rain,FieldTurf
3807,2013122915,2013-12-29SEA,SEA,STL,SEA,home,STL,STL,37.0,2013-12-29,158.0,158.0,158.0,Half2,0,23,0,4,4.0,0.0,02:38,STL 37,3,13,(2:38) #78 eligible. R.Wilson pass short right to D.Coleman to STL 31 for 6 yards (C.Long) [W.Hayes].,pass,6.0,0,0,1.0,0,short,right,1.0,5.0,,,2,2,0.0,,,2.0,2.0,26,9,26.0,9.0,17.0,26.0,9.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CenturyLink Field,40.0,93.0,5.0,SSE,Cloudy,FieldTurf
3691,2013122901,2013-12-29CHI,CHI,GB,GB,away,CHI,GB,78.0,2013-12-29,281.0,281.0,281.0,Half2,0,20,0,4,4.0,0.0,04:41,GB 22,1,10,(4:41) J.Kuhn right tackle to GB 23 for 1 yard (Ja.Anderson). Measurement.,run,1.0,0,0,0.0,0,,,,,right,tackle,2,1,0.0,,,1.0,2.0,28,27,27.0,28.0,-1.0,27.0,28.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Soldier Field,26.0,88.0,16.0,NW,Snow,Grass
3866,2013122901,2013-12-29CHI,CHI,GB,GB,away,CHI,GB,56.0,2013-12-29,120.0,120.0,120.0,Half2,0,20,0,4,4.0,0.0,02:00,GB 44,1,37,(2:00) (Shotgun) A.Rodgers pass short left to J.Nelson to 50 for 6 yards (Z.Bowman).,pass,6.0,1,0,1.0,0,short,left,6.0,0.0,,,2,1,0.0,,,1.0,2.0,28,27,27.0,28.0,-1.0,27.0,28.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Soldier Field,26.0,88.0,16.0,NW,Snow,Grass
3955,2013122901,2013-12-29CHI,CHI,GB,GB,away,CHI,CHI,48.0,2013-12-29,46.0,46.0,46.0,Half2,0,20,1,4,4.0,0.0,00:46,CHI 48,8,87,"(:46) (Shotgun) A.Rodgers pass deep left to R.Cobb for 48 yards, TOUCHDOWN.",pass,48.0,1,0,1.0,0,deep,left,43.0,5.0,,,2,1,0.0,,GB,1.0,2.0,28,33,27.0,28.0,-1.0,33.0,28.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Soldier Field,26.0,88.0,16.0,NW,Snow,Grass
746,2013122912,2013-12-29ARI,ARI,SF,ARI,home,SF,SF,44.0,2013-12-29,352.0,1252.0,3052.0,Half1,0,5,0,1,4.0,0.0,05:52,SF 44,1,44,"(5:52) R.Mendenhall up the middle to SF 41 for 3 yards (N.Bowman, C.Rogers).",run,3.0,0,0,0.0,0,,,,,middle,,2,3,0.0,,,2.0,3.0,0,10,0.0,10.0,-10.0,0.0,10.0,-10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,University of Phoenix Stadium,,,,,,Grass
1661,2013122912,2013-12-29ARI,ARI,SF,ARI,home,SF,SF,1.0,2013-12-29,290.0,290.0,2090.0,Half1,0,11,1,2,4.0,1.0,04:50,SF 1,1,88,"(4:50) ARI #66 reports as eligible.  C.Palmer pass short middle to J.Ballard for 1 yard, TOUCHDOWN.",pass,1.0,0,0,1.0,0,short,middle,1.0,0.0,,,2,3,0.0,,ARI,2.0,3.0,6,17,0.0,17.0,-17.0,6.0,17.0,-11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,University of Phoenix Stadium,,,,,,Grass
2510,2013122912,2013-12-29ARI,ARI,SF,SF,away,ARI,ARI,16.0,2013-12-29,536.0,1436.0,1436.0,Half2,0,16,0,3,4.0,0.0,08:56,ARI 16,1,21,"(8:56) SF #67 and #68 report as eligible.  A.Dixon up the middle to ARI 16 for no gain (K.Dansby). San Francisco challenged the first down ruling, and the play was Upheld. (Timeout #1 at 08:49.)",run,0.0,0,0,0.0,0,,,,,middle,,3,2,1.0,SF,,2.0,3.0,7,17,17.0,7.0,10.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,University of Phoenix Stadium,,,,,,Grass
2704,2013122912,2013-12-29ARI,ARI,SF,ARI,home,SF,SF,36.0,2013-12-29,369.0,1269.0,1269.0,Half2,0,17,0,3,4.0,0.0,06:09,SF 36,6,48,(6:09) (Shotgun) C.Palmer pass incomplete deep right to L.Fitzgerald [P.Willis].,pass,0.0,1,0,1.0,0,deep,right,26.0,,,,3,2,0.0,,,3.0,2.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,University of Phoenix Stadium,,,,,,Grass
2994,2013122912,2013-12-29ARI,ARI,SF,ARI,home,SF,SF,35.0,2013-12-29,47.0,947.0,947.0,Half2,0,19,0,3,4.0,0.0,00:47,SF 35,1,53,(:47) S.Taylor up the middle to SF 32 for 3 yards (R.McDonald).,run,3.0,0,0,0.0,0,,,,,middle,,3,2,0.0,,,3.0,2.0,7,17,7.0,17.0,-10.0,7.0,17.0,-10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,University of Phoenix Stadium,,,,,,Grass
3122,2013122913,2013-12-29OAK,OAK,DEN,OAK,home,DEN,DEN,40.0,2013-12-29,580.0,580.0,580.0,Half2,0,17,0,4,4.0,0.0,09:40,DEN 40,6,51,(9:40) (Shotgun) T.Pryor pass incomplete deep right to D.Moore.,pass,0.0,1,0,1.0,0,deep,right,20.0,,,,3,3,0.0,,,3.0,3.0,0,31,0.0,31.0,-31.0,0.0,31.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,O.co Coliseum Oakland,70.0,16.0,8.0,NE,Sunny,Grass
3782,2013122914,2013-12-29SD,SD,KC,SD,home,KC,SD,72.0,2013-12-29,778.0,778.0,778.0,Overtime,0,23,0,5,4.0,0.0,12:58,SD 28,2,10,(12:58) (Punt formation) E.Weddle right guard to SD 30 for 2 yards (N.Johnson).,run,2.0,0,0,0.0,0,,,,,right,guard,2,2,0.0,,,2.0,2.0,24,24,24.0,24.0,0.0,24.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Qualcomm Stadium,73.0,14.0,1.0,N,Sunny,Grass
4289,2013122914,2013-12-29SD,SD,KC,KC,away,SD,SD,41.0,2013-12-29,205.0,205.0,205.0,Overtime,0,24,0,5,4.0,0.0,03:25,SD 41,15,33,(3:25) C.Daniel pass incomplete deep middle to A.Jenkins.,pass,0.0,0,0,1.0,0,deep,middle,16.0,,,,2,0,0.0,,,0.0,2.0,27,24,24.0,27.0,-3.0,24.0,27.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Qualcomm Stadium,73.0,14.0,1.0,N,Sunny,Grass
3063,2013122903,2013-12-29DAL,DAL,PHI,PHI,away,DAL,DAL,1.0,2013-12-29,38.0,938.0,938.0,Half2,0,19,0,3,4.0,1.0,00:38,DAL 1,1,51,(:38) N.Foles up the middle to DAL 1 for no gain (D.Ware; B.Carter).,run,0.0,0,0,0.0,0,,,,,middle,,2,3,0.0,,,3.0,2.0,16,17,17.0,16.0,1.0,17.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AT&T Stadium,,,,,Closed Roof,AstroTurf
3278,2013122903,2013-12-29DAL,DAL,PHI,DAL,home,PHI,PHI,40.0,2013-12-29,713.0,713.0,713.0,Half2,0,20,0,4,4.0,0.0,11:53,PHI 40,1,59,(11:53) K.Orton pass incomplete short middle to D.Murray (C.Barwin). Barwin knocked the ball down at the line of scrimmage.,pass,0.0,0,0,1.0,0,short,middle,0.0,,,,2,3,0.0,,,2.0,3.0,16,17,16.0,17.0,-1.0,16.0,17.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,AT&T Stadium,,,,,Closed Roof,AstroTurf
3749,2013122903,2013-12-29DAL,DAL,PHI,DAL,home,PHI,PHI,32.0,2013-12-29,237.0,237.0,237.0,Half2,0,22,1,4,4.0,0.0,03:57,PHI 32,9,80,"(3:57) (Shotgun) K.Orton pass short middle to D.Bryant for 32 yards, TOUCHDOWN. Pass complete on a slant pattern.",pass,32.0,1,0,1.0,0,short,middle,7.0,25.0,,,1,3,0.0,,DAL,1.0,3.0,22,24,16.0,24.0,-8.0,22.0,24.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,AT&T Stadium,,,,,Closed Roof,AstroTurf
2577,2014090400,2014-09-04SEA,SEA,GB,GB,away,SEA,SEA,41.0,2014-09-04,426.0,1326.0,1326.0,Half2,0,13,0,3,4.0,0.0,07:06,SEA 41,5,35,(7:06) (Shotgun) A.Rodgers sacked at SEA 45 for -4 yards (C.Avril).,pass,-4.0,1,0,1.0,0,,,,,,,3,3,0.0,,,3.0,3.0,20,10,10.0,20.0,-10.0,10.0,20.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,CenturyLink Field,71.0,52.0,11.0,NW,Sunny,FieldTurf
3662,2014090400,2014-09-04SEA,SEA,GB,SEA,home,GB,GB,15.0,2014-09-04,157.0,157.0,157.0,Half2,0,18,1,4,4.0,0.0,02:37,GB 15,1,80,"(2:37) R.Wilson pass short left to D.Coleman for 15 yards, TOUCHDOWN.",pass,15.0,0,0,1.0,0,short,left,1.0,14.0,,,3,2,0.0,,SEA,3.0,2.0,35,16,29.0,16.0,13.0,35.0,16.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,CenturyLink Field,71.0,52.0,11.0,NW,Sunny,FieldTurf
3657,2014090708,2014-09-07PIT,PIT,CLE,PIT,home,CLE,PIT,80.0,2014-09-07,568.0,568.0,568.0,Half2,0,21,0,4,4.0,0.0,09:28,PIT 20,10,30,(9:28) (Punt formation) R.Golden pass deep left to A.Blake to PIT 45 for 25 yards (J.Gilbert).,pass,25.0,0,0,1.0,0,deep,left,23.0,2.0,,,2,3,0.0,,,2.0,3.0,27,27,27.0,27.0,0.0,27.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Heinz Field,71.0,55.0,6.0,NE,Partly Cloudy,Grass
